model_id,target,allowed_folds,inner_fold,train_counties,early_stop_counties,best_iteration,refit_rounds
aed39e7fb498b39925e38119f856b446c89c2209fbe64d47ecb5f8dd30406b4e,D_t_target_t06h,"[0, 1, 3, 4]",4,"[""18009"", ""18013"", ""18023"", ""18025"", ""18029"", ""18035"", ""18041"", ""18045"", ""18059"", ""18061"", ""18065"", ""18067"", ""18069"", ""18071"", ""18073"", ""18085"", ""18087"", ""18089"", ""18093"", ""18095"", ""18099"", ""18101"", ""18103"", ""18105"", ""18109"", ""18111"", ""18125"", ""18127"", ""18129"", ""18131"", ""18133"", ""18143"", ""18147"", ""18153"", ""18155"", ""18157"", ""18159"", ""18161"", ""18163"", ""18167"", ""18173"", ""18179"", ""18181"", ""39017"", ""39023"", ""39029"", ""39035"", ""39037"", ""39039"", ""39045"", ""39053"", ""39059"", ""39061"", ""39063"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39081"", ""39089"", ""39091"", ""39093"", ""39099"", ""39101"", ""39107"", ""39109"", ""39115"", ""39119"", ""39121"", ""39123"", ""39135"", ""39139"", ""39141"", ""39143"", ""39147"", ""39149"", ""39155"", ""39157"", ""39159"", ""39165"", ""39167"", ""39169"", ""39171"", ""39175"", ""42005"", ""42007"", ""42013"", ""42021"", ""42023"", ""42025"", ""42031"", ""42033"", ""42041"", ""42043"", ""42047"", ""42051"", ""42053"", ""42057"", ""42059"", ""42061"", ""42063"", ""42065"", ""42067"", ""42069"", ""42075"", ""42077"", ""42081"", ""42085"", ""42089"", ""42091"", ""42097"", ""42115"", ""42119"", ""42127"", ""42129"", ""42133"", ""54007"", ""54019"", ""54025"", ""54027"", ""54029"", ""54033"", ""54037"", ""54039"", ""54041"", ""54043"", ""54047"", ""54055"", ""54057"", ""54067"", ""54073"", ""54075"", ""54077"", ""54079"", ""54083"", ""54085"", ""54087"", ""54089"", ""54091"", ""54095"", ""54105"", ""54109""]","[""18027"", ""18033"", ""18037"", ""18043"", ""18047"", ""18091"", ""18097"", ""18107"", ""18113"", ""18117"", ""18137"", ""18141"", ""18149"", ""18151"", ""18169"", ""39025"", ""39027"", ""39051"", ""39055"", ""39085"", ""39111"", ""39117"", ""39127"", ""39133"", ""39145"", ""39151"", ""39153"", ""39161"", ""39163"", ""42027"", ""42029"", ""42035"", ""42039"", ""42055"", ""42101"", ""42103"", ""42109"", ""42121"", ""42125"", ""54013"", ""54015"", ""54023"", ""54059"", ""54063"", ""54081"", ""54093"", ""54101"", ""54103""]",291,315
d0d33bad9678cb7ae85522a74eae6f2c36d7ad432683c2e6a903bd69b744993f,R_t_target_t06h,"[0, 1, 3, 4]",0,"[""18009"", ""18023"", ""18025"", ""18027"", ""18029"", ""18033"", ""18037"", ""18041"", ""18043"", ""18045"", ""18047"", ""18059"", ""18061"", ""18065"", ""18067"", ""18071"", ""18073"", ""18085"", ""18087"", ""18091"", ""18093"", ""18095"", ""18097"", ""18103"", ""18105"", ""18107"", ""18111"", ""18113"", ""18117"", ""18127"", ""18129"", ""18133"", ""18137"", ""18141"", ""18143"", ""18149"", ""18151"", ""18153"", ""18155"", ""18157"", ""18159"", ""18169"", ""18173"", ""18181"", ""39017"", ""39023"", ""39025"", ""39027"", ""39029"", ""39037"", ""39051"", ""39055"", ""39059"", ""39061"", ""39063"", ""39073"", ""39077"", ""39081"", ""39085"", ""39091"", ""39093"", ""39099"", ""39107"", ""39109"", ""39111"", ""39117"", ""39119"", ""39123"", ""39127"", ""39133"", ""39135"", ""39143"", ""39145"", ""39149"", ""39151"", ""39153"", ""39155"", ""39157"", ""39159"", ""39161"", ""39163"", ""39167"", ""39169"", ""39171"", ""39175"", ""42005"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42041"", ""42043"", ""42047"", ""42053"", ""42055"", ""42057"", ""42059"", ""42067"", ""42069"", ""42075"", ""42081"", ""42085"", ""42089"", ""42091"", ""42101"", ""42103"", ""42109"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""42129"", ""54013"", ""54015"", ""54023"", ""54025"", ""54029"", ""54033"", ""54037"", ""54039"", ""54043"", ""54047"", ""54057"", ""54059"", ""54063"", ""54067"", ""54073"", ""54075"", ""54079"", ""54081"", ""54083"", ""54085"", ""54089"", ""54091"", ""54093"", ""54101"", ""54103"", ""54109""]","[""18013"", ""18035"", ""18069"", ""18089"", ""18099"", ""18101"", ""18109"", ""18125"", ""18131"", ""18147"", ""18161"", ""18163"", ""18167"", ""18179"", ""39035"", ""39039"", ""39045"", ""39053"", ""39065"", ""39069"", ""39075"", ""39089"", ""39101"", ""39115"", ""39121"", ""39139"", ""39141"", ""39147"", ""39165"", ""42007"", ""42013"", ""42021"", ""42051"", ""42061"", ""42063"", ""42065"", ""42077"", ""42097"", ""42133"", ""54007"", ""54019"", ""54027"", ""54041"", ""54055"", ""54077"", ""54087"", ""54095"", ""54105""]",98,107
d0d33bad9678cb7ae85522a74eae6f2c36d7ad432683c2e6a903bd69b744993f,R_t_target_t06h,"[0, 1, 3, 4]",1,"[""18009"", ""18013"", ""18027"", ""18029"", ""18033"", ""18035"", ""18037"", ""18043"", ""18047"", ""18061"", ""18065"", ""18067"", ""18069"", ""18071"", ""18073"", ""18087"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18099"", ""18101"", ""18103"", ""18107"", ""18109"", ""18113"", ""18117"", ""18125"", ""18127"", ""18131"", ""18137"", ""18141"", ""18147"", ""18149"", ""18151"", ""18157"", ""18159"", ""18161"", ""18163"", ""18167"", ""18169"", ""18179"", ""18181"", ""39017"", ""39025"", ""39027"", ""39035"", ""39039"", ""39045"", ""39051"", ""39053"", ""39055"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39081"", ""39085"", ""39089"", ""39099"", ""39101"", ""39109"", ""39111"", ""39115"", ""39117"", ""39119"", ""39121"", ""39127"", ""39133"", ""39139"", ""39141"", ""39145"", ""39147"", ""39151"", ""39153"", ""39155"", ""39157"", ""39159"", ""39161"", ""39163"", ""39165"", ""39169"", ""39171"", ""39175"", ""42005"", ""42007"", ""42013"", ""42021"", ""42025"", ""42027"", ""42029"", ""42031"", ""42035"", ""42039"", ""42041"", ""42043"", ""42047"", ""42051"", ""42053"", ""42055"", ""42061"", ""42063"", ""42065"", ""42077"", ""42085"", ""42089"", ""42097"", ""42101"", ""42103"", ""42109"", ""42119"", ""42121"", ""42125"", ""42127"", ""42133"", ""54007"", ""54013"", ""54015"", ""54019"", ""54023"", ""54025"", ""54027"", ""54033"", ""54039"", ""54041"", ""54055"", ""54059"", ""54063"", ""54067"", ""54073"", ""54077"", ""54079"", ""54081"", ""54087"", ""54089"", ""54091"", ""54093"", ""54095"", ""54101"", ""54103"", ""54105""]","[""18023"", ""18025"", ""18041"", ""18045"", ""18059"", ""18085"", ""18105"", ""18111"", ""18129"", ""18133"", ""18143"", ""18153"", ""18155"", ""18173"", ""39023"", ""39029"", ""39037"", ""39059"", ""39061"", ""39063"", ""39091"", ""39093"", ""39107"", ""39123"", ""39135"", ""39143"", ""39149"", ""39167"", ""42023"", ""42033"", ""42057"", ""42059"", ""42067"", ""42069"", ""42075"", ""42081"", ""42091"", ""42115"", ""42129"", ""54029"", ""54037"", ""54043"", ""54047"", ""54057"", ""54075"", ""54083"", ""54085"", ""54109""]",26,107
d0d33bad9678cb7ae85522a74eae6f2c36d7ad432683c2e6a903bd69b744993f,R_t_target_t06h,"[0, 1, 3, 4]",3,"[""18013"", ""18023"", ""18025"", ""18027"", ""18033"", ""18035"", ""18037"", ""18041"", ""18043"", ""18045"", ""18047"", ""18059"", ""18069"", ""18085"", ""18089"", ""18091"", ""18097"", ""18099"", ""18101"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18125"", ""18129"", ""18131"", ""18133"", ""18137"", ""18141"", ""18143"", ""18147"", ""18149"", ""18151"", ""18153"", ""18155"", ""18161"", ""18163"", ""18167"", ""18169"", ""18173"", ""18179"", ""39023"", ""39025"", ""39027"", ""39029"", ""39035"", ""39037"", ""39039"", ""39045"", ""39051"", ""39053"", ""39055"", ""39059"", ""39061"", ""39063"", ""39065"", ""39069"", ""39075"", ""39085"", ""39089"", ""39091"", ""39093"", ""39101"", ""39107"", ""39111"", ""39115"", ""39117"", ""39121"", ""39123"", ""39127"", ""39133"", ""39135"", ""39139"", ""39141"", ""39143"", ""39145"", ""39147"", ""39149"", ""39151"", ""39153"", ""39161"", ""39163"", ""39165"", ""39167"", ""42007"", ""42013"", ""42021"", ""42023"", ""42027"", ""42029"", ""42033"", ""42035"", ""42039"", ""42051"", ""42055"", ""42057"", ""42059"", ""42061"", ""42063"", ""42065"", ""42067"", ""42069"", ""42075"", ""42077"", ""42081"", ""42091"", ""42097"", ""42101"", ""42103"", ""42109"", ""42115"", ""42121"", ""42125"", ""42129"", ""42133"", ""54007"", ""54013"", ""54015"", ""54019"", ""54023"", ""54027"", ""54029"", ""54037"", ""54041"", ""54043"", ""54047"", ""54055"", ""54057"", ""54059"", ""54063"", ""54075"", ""54077"", ""54081"", ""54083"", ""54085"", ""54087"", ""54093"", ""54095"", ""54101"", ""54103"", ""54105"", ""54109""]","[""18009"", ""18029"", ""18061"", ""18065"", ""18067"", ""18071"", ""18073"", ""18087"", ""18093"", ""18095"", ""18103"", ""18127"", ""18157"", ""18159"", ""18181"", ""39017"", ""39073"", ""39077"", ""39081"", ""39099"", ""39109"", ""39119"", ""39155"", ""39157"", ""39159"", ""39169"", ""39171"", ""39175"", ""42005"", ""42025"", ""42031"", ""42041"", ""42043"", ""42047"", ""42053"", ""42085"", ""42089"", ""42119"", ""42127"", ""54025"", ""54033"", ""54039"", ""54067"", ""54073"", ""54079"", ""54089"", ""54091""]",170,107
d0d33bad9678cb7ae85522a74eae6f2c36d7ad432683c2e6a903bd69b744993f,R_t_target_t06h,"[0, 1, 3, 4]",4,"[""18009"", ""18013"", ""18023"", ""18025"", ""18029"", ""18035"", ""18041"", ""18045"", ""18059"", ""18061"", ""18065"", ""18067"", ""18069"", ""18071"", ""18073"", ""18085"", ""18087"", ""18089"", ""18093"", ""18095"", ""18099"", ""18101"", ""18103"", ""18105"", ""18109"", ""18111"", ""18125"", ""18127"", ""18129"", ""18131"", ""18133"", ""18143"", ""18147"", ""18153"", ""18155"", ""18157"", ""18159"", ""18161"", ""18163"", ""18167"", ""18173"", ""18179"", ""18181"", ""39017"", ""39023"", ""39029"", ""39035"", ""39037"", ""39039"", ""39045"", ""39053"", ""39059"", ""39061"", ""39063"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39081"", ""39089"", ""39091"", ""39093"", ""39099"", ""39101"", ""39107"", ""39109"", ""39115"", ""39119"", ""39121"", ""39123"", ""39135"", ""39139"", ""39141"", ""39143"", ""39147"", ""39149"", ""39155"", ""39157"", ""39159"", ""39165"", ""39167"", ""39169"", ""39171"", ""39175"", ""42005"", ""42007"", ""42013"", ""42021"", ""42023"", ""42025"", ""42031"", ""42033"", ""42041"", ""42043"", ""42047"", ""42051"", ""42053"", ""42057"", ""42059"", ""42061"", ""42063"", ""42065"", ""42067"", ""42069"", ""42075"", ""42077"", ""42081"", ""42085"", ""42089"", ""42091"", ""42097"", ""42115"", ""42119"", ""42127"", ""42129"", ""42133"", ""54007"", ""54019"", ""54025"", ""54027"", ""54029"", ""54033"", ""54037"", ""54039"", ""54041"", ""54043"", ""54047"", ""54055"", ""54057"", ""54067"", ""54073"", ""54075"", ""54077"", ""54079"", ""54083"", ""54085"", ""54087"", ""54089"", ""54091"", ""54095"", ""54105"", ""54109""]","[""18027"", ""18033"", ""18037"", ""18043"", ""18047"", ""18091"", ""18097"", ""18107"", ""18113"", ""18117"", ""18137"", ""18141"", ""18149"", ""18151"", ""18169"", ""39025"", ""39027"", ""39051"", ""39055"", ""39085"", ""39111"", ""39117"", ""39127"", ""39133"", ""39145"", ""39151"", ""39153"", ""39161"", ""39163"", ""42027"", ""42029"", ""42035"", ""42039"", ""42055"", ""42101"", ""42103"", ""42109"", ""42121"", ""42125"", ""54013"", ""54015"", ""54023"", ""54059"", ""54063"", ""54081"", ""54093"", ""54101"", ""54103""]",135,107
726cf34473045835c34a53944af42a5f62f4d6fcbd9183988efd008b403404a2,P_t_target_t24h,"[0, 1, 3, 4]",0,"[""18009"", ""18023"", ""18025"", ""18027"", ""18029"", ""18033"", ""18037"", ""18041"", ""18043"", ""18045"", ""18047"", ""18059"", ""18061"", ""18065"", ""18067"", ""18071"", ""18073"", ""18085"", ""18087"", ""18091"", ""18093"", ""18095"", ""18097"", ""18103"", ""18105"", ""18107"", ""18111"", ""18113"", ""18117"", ""18127"", ""18129"", ""18133"", ""18137"", ""18141"", ""18143"", ""18149"", ""18151"", ""18153"", ""18155"", ""18157"", ""18159"", ""18169"", ""18173"", ""18181"", ""39017"", ""39023"", ""39025"", ""39027"", ""39029"", ""39037"", ""39051"", ""39055"", ""39059"", ""39061"", ""39063"", ""39073"", ""39077"", ""39081"", ""39085"", ""39091"", ""39093"", ""39099"", ""39107"", ""39109"", ""39111"", ""39117"", ""39119"", ""39123"", ""39127"", ""39133"", ""39135"", ""39143"", ""39145"", ""39149"", ""39151"", ""39153"", ""39155"", ""39157"", ""39159"", ""39161"", ""39163"", ""39167"", ""39169"", ""39171"", ""39175"", ""42005"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42041"", ""42043"", ""42047"", ""42053"", ""42055"", ""42057"", ""42059"", ""42067"", ""42069"", ""42075"", ""42081"", ""42085"", ""42089"", ""42091"", ""42101"", ""42103"", ""42109"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""42129"", ""54013"", ""54015"", ""54023"", ""54025"", ""54029"", ""54033"", ""54037"", ""54039"", ""54043"", ""54047"", ""54057"", ""54059"", ""54063"", ""54067"", ""54073"", ""54075"", ""54079"", ""54081"", ""54083"", ""54085"", ""54089"", ""54091"", ""54093"", ""54101"", ""54103"", ""54109""]","[""18013"", ""18035"", ""18069"", ""18089"", ""18099"", ""18101"", ""18109"", ""18125"", ""18131"", ""18147"", ""18161"", ""18163"", ""18167"", ""18179"", ""39035"", ""39039"", ""39045"", ""39053"", ""39065"", ""39069"", ""39075"", ""39089"", ""39101"", ""39115"", ""39121"", ""39139"", ""39141"", ""39147"", ""39165"", ""42007"", ""42013"", ""42021"", ""42051"", ""42061"", ""42063"", ""42065"", ""42077"", ""42097"", ""42133"", ""54007"", ""54019"", ""54027"", ""54041"", ""54055"", ""54077"", ""54087"", ""54095"", ""54105""]",811,433
726cf34473045835c34a53944af42a5f62f4d6fcbd9183988efd008b403404a2,P_t_target_t24h,"[0, 1, 3, 4]",1,"[""18009"", ""18013"", ""18027"", ""18029"", ""18033"", ""18035"", ""18037"", ""18043"", ""18047"", ""18061"", ""18065"", ""18067"", ""18069"", ""18071"", ""18073"", ""18087"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18099"", ""18101"", ""18103"", ""18107"", ""18109"", ""18113"", ""18117"", ""18125"", ""18127"", ""18131"", ""18137"", ""18141"", ""18147"", ""18149"", ""18151"", ""18157"", ""18159"", ""18161"", ""18163"", ""18167"", ""18169"", ""18179"", ""18181"", ""39017"", ""39025"", ""39027"", ""39035"", ""39039"", ""39045"", ""39051"", ""39053"", ""39055"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39081"", ""39085"", ""39089"", ""39099"", ""39101"", ""39109"", ""39111"", ""39115"", ""39117"", ""39119"", ""39121"", ""39127"", ""39133"", ""39139"", ""39141"", ""39145"", ""39147"", ""39151"", ""39153"", ""39155"", ""39157"", ""39159"", ""39161"", ""39163"", ""39165"", ""39169"", ""39171"", ""39175"", ""42005"", ""42007"", ""42013"", ""42021"", ""42025"", ""42027"", ""42029"", ""42031"", ""42035"", ""42039"", ""42041"", ""42043"", ""42047"", ""42051"", ""42053"", ""42055"", ""42061"", ""42063"", ""42065"", ""42077"", ""42085"", ""42089"", ""42097"", ""42101"", ""42103"", ""42109"", ""42119"", ""42121"", ""42125"", ""42127"", ""42133"", ""54007"", ""54013"", ""54015"", ""54019"", ""54023"", ""54025"", ""54027"", ""54033"", ""54039"", ""54041"", ""54055"", ""54059"", ""54063"", ""54067"", ""54073"", ""54077"", ""54079"", ""54081"", ""54087"", ""54089"", ""54091"", ""54093"", ""54095"", ""54101"", ""54103"", ""54105""]","[""18023"", ""18025"", ""18041"", ""18045"", ""18059"", ""18085"", ""18105"", ""18111"", ""18129"", ""18133"", ""18143"", ""18153"", ""18155"", ""18173"", ""39023"", ""39029"", ""39037"", ""39059"", ""39061"", ""39063"", ""39091"", ""39093"", ""39107"", ""39123"", ""39135"", ""39143"", ""39149"", ""39167"", ""42023"", ""42033"", ""42057"", ""42059"", ""42067"", ""42069"", ""42075"", ""42081"", ""42091"", ""42115"", ""42129"", ""54029"", ""54037"", ""54043"", ""54047"", ""54057"", ""54075"", ""54083"", ""54085"", ""54109""]",74,433
726cf34473045835c34a53944af42a5f62f4d6fcbd9183988efd008b403404a2,P_t_target_t24h,"[0, 1, 3, 4]",3,"[""18013"", ""18023"", ""18025"", ""18027"", ""18033"", ""18035"", ""18037"", ""18041"", ""18043"", ""18045"", ""18047"", ""18059"", ""18069"", ""18085"", ""18089"", ""18091"", ""18097"", ""18099"", ""18101"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18125"", ""18129"", ""18131"", ""18133"", ""18137"", ""18141"", ""18143"", ""18147"", ""18149"", ""18151"", ""18153"", ""18155"", ""18161"", ""18163"", ""18167"", ""18169"", ""18173"", ""18179"", ""39023"", ""39025"", ""39027"", ""39029"", ""39035"", ""39037"", ""39039"", ""39045"", ""39051"", ""39053"", ""39055"", ""39059"", ""39061"", ""39063"", ""39065"", ""39069"", ""39075"", ""39085"", ""39089"", ""39091"", ""39093"", ""39101"", ""39107"", ""39111"", ""39115"", ""39117"", ""39121"", ""39123"", ""39127"", ""39133"", ""39135"", ""39139"", ""39141"", ""39143"", ""39145"", ""39147"", ""39149"", ""39151"", ""39153"", ""39161"", ""39163"", ""39165"", ""39167"", ""42007"", ""42013"", ""42021"", ""42023"", ""42027"", ""42029"", ""42033"", ""42035"", ""42039"", ""42051"", ""42055"", ""42057"", ""42059"", ""42061"", ""42063"", ""42065"", ""42067"", ""42069"", ""42075"", ""42077"", ""42081"", ""42091"", ""42097"", ""42101"", ""42103"", ""42109"", ""42115"", ""42121"", ""42125"", ""42129"", ""42133"", ""54007"", ""54013"", ""54015"", ""54019"", ""54023"", ""54027"", ""54029"", ""54037"", ""54041"", ""54043"", ""54047"", ""54055"", ""54057"", ""54059"", ""54063"", ""54075"", ""54077"", ""54081"", ""54083"", ""54085"", ""54087"", ""54093"", ""54095"", ""54101"", ""54103"", ""54105"", ""54109""]","[""18009"", ""18029"", ""18061"", ""18065"", ""18067"", ""18071"", ""18073"", ""18087"", ""18093"", ""18095"", ""18103"", ""18127"", ""18157"", ""18159"", ""18181"", ""39017"", ""39073"", ""39077"", ""39081"", ""39099"", ""39109"", ""39119"", ""39155"", ""39157"", ""39159"", ""39169"", ""39171"", ""39175"", ""42005"", ""42025"", ""42031"", ""42041"", ""42043"", ""42047"", ""42053"", ""42085"", ""42089"", ""42119"", ""42127"", ""54025"", ""54033"", ""54039"", ""54067"", ""54073"", ""54079"", ""54089"", ""54091""]",209,433
726cf34473045835c34a53944af42a5f62f4d6fcbd9183988efd008b403404a2,P_t_target_t24h,"[0, 1, 3, 4]",4,"[""18009"", ""18013"", ""18023"", ""18025"", ""18029"", ""18035"", ""18041"", ""18045"", ""18059"", ""18061"", ""18065"", ""18067"", ""18069"", ""18071"", ""18073"", ""18085"", ""18087"", ""18089"", ""18093"", ""18095"", ""18099"", ""18101"", ""18103"", ""18105"", ""18109"", ""18111"", ""18125"", ""18127"", ""18129"", ""18131"", ""18133"", ""18143"", ""18147"", ""18153"", ""18155"", ""18157"", ""18159"", ""18161"", ""18163"", ""18167"", ""18173"", ""18179"", ""18181"", ""39017"", ""39023"", ""39029"", ""39035"", ""39037"", ""39039"", ""39045"", ""39053"", ""39059"", ""39061"", ""39063"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39081"", ""39089"", ""39091"", ""39093"", ""39099"", ""39101"", ""39107"", ""39109"", ""39115"", ""39119"", ""39121"", ""39123"", ""39135"", ""39139"", ""39141"", ""39143"", ""39147"", ""39149"", ""39155"", ""39157"", ""39159"", ""39165"", ""39167"", ""39169"", ""39171"", ""39175"", ""42005"", ""42007"", ""42013"", ""42021"", ""42023"", ""42025"", ""42031"", ""42033"", ""42041"", ""42043"", ""42047"", ""42051"", ""42053"", ""42057"", ""42059"", ""42061"", ""42063"", ""42065"", ""42067"", ""42069"", ""42075"", ""42077"", ""42081"", ""42085"", ""42089"", ""42091"", ""42097"", ""42115"", ""42119"", ""42127"", ""42129"", ""42133"", ""54007"", ""54019"", ""54025"", ""54027"", ""54029"", ""54033"", ""54037"", ""54039"", ""54041"", ""54043"", ""54047"", ""54055"", ""54057"", ""54067"", ""54073"", ""54075"", ""54077"", ""54079"", ""54083"", ""54085"", ""54087"", ""54089"", ""54091"", ""54095"", ""54105"", ""54109""]","[""18027"", ""18033"", ""18037"", ""18043"", ""18047"", ""18091"", ""18097"", ""18107"", ""18113"", ""18117"", ""18137"", ""18141"", ""18149"", ""18151"", ""18169"", ""39025"", ""39027"", ""39051"", ""39055"", ""39085"", ""39111"", ""39117"", ""39127"", ""39133"", ""39145"", ""39151"", ""39153"", ""39161"", ""39163"", ""42027"", ""42029"", ""42035"", ""42039"", ""42055"", ""42101"", ""42103"", ""42109"", ""42121"", ""42125"", ""54013"", ""54015"", ""54023"", ""54059"", ""54063"", ""54081"", ""54093"", ""54101"", ""54103""]",639,433
c41b7b321dc2e001543d6ef13d35b49a8568a85cb37473a08ebac960f85d536d,N_t_target_t24h,"[0, 1, 3, 4]",0,"[""18009"", ""18023"", ""18025"", ""18027"", ""18029"", ""18033"", ""18037"", ""18041"", ""18043"", ""18045"", ""18047"", ""18059"", ""18061"", ""18065"", ""18067"", ""18071"", ""18073"", ""18085"", ""18087"", ""18091"", ""18093"", ""18095"", ""18097"", ""18103"", ""18105"", ""18107"", ""18111"", ""18113"", ""18117"", ""18127"", ""18129"", ""18133"", ""18137"", ""18141"", ""18143"", ""18149"", ""18151"", ""18153"", ""18155"", ""18157"", ""18159"", ""18169"", ""18173"", ""18181"", ""39017"", ""39023"", ""39025"", ""39027"", ""39029"", ""39037"", ""39051"", ""39055"", ""39059"", ""39061"", ""39063"", ""39073"", ""39077"", ""39081"", ""39085"", ""39091"", ""39093"", ""39099"", ""39107"", ""39109"", ""39111"", ""39117"", ""39119"", ""39123"", ""39127"", ""39133"", ""39135"", ""39143"", ""39145"", ""39149"", ""39151"", ""39153"", ""39155"", ""39157"", ""39159"", ""39161"", ""39163"", ""39167"", ""39169"", ""39171"", ""39175"", ""42005"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42041"", ""42043"", ""42047"", ""42053"", ""42055"", ""42057"", ""42059"", ""42067"", ""42069"", ""42075"", ""42081"", ""42085"", ""42089"", ""42091"", ""42101"", ""42103"", ""42109"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""42129"", ""54013"", ""54015"", ""54023"", ""54025"", ""54029"", ""54033"", ""54037"", ""54039"", ""54043"", ""54047"", ""54057"", ""54059"", ""54063"", ""54067"", ""54073"", ""54075"", ""54079"", ""54081"", ""54083"", ""54085"", ""54089"", ""54091"", ""54093"", ""54101"", ""54103"", ""54109""]","[""18013"", ""18035"", ""18069"", ""18089"", ""18099"", ""18101"", ""18109"", ""18125"", ""18131"", ""18147"", ""18161"", ""18163"", ""18167"", ""18179"", ""39035"", ""39039"", ""39045"", ""39053"", ""39065"", ""39069"", ""39075"", ""39089"", ""39101"", ""39115"", ""39121"", ""39139"", ""39141"", ""39147"", ""39165"", ""42007"", ""42013"", ""42021"", ""42051"", ""42061"", ""42063"", ""42065"", ""42077"", ""42097"", ""42133"", ""54007"", ""54019"", ""54027"", ""54041"", ""54055"", ""54077"", ""54087"", ""54095"", ""54105""]",220,144
