split_seed,horizon,fipsCode,countyName,stateAbbr,fold,N_sse,N_weighted_sse,N_signed_allocation,OSI_sse,oracle_N_sse_reduction
20260917,48,54107,Wood County,WV,2,0.00018820011903218013,2.305451458144206e-05,5.903273787419938e-05,0.00021494694855887244,9.784819533941474e-05
20260917,48,54109,Wyoming County,WV,1,0.0013230999641846192,0.00016207974561261582,0.0011101584517939505,0.010016585458156646,0.002059923087268041
20260918,1,18009,Blackford County,IN,1,0.0001288374197798465,1.578258392303119e-05,3.3357116372814535e-05,0.0054647815378170775,4.2436241460434246e-05
20260918,1,18013,Brown County,IN,2,0.01711648929739593,0.002096769938931001,0.010084625353757896,0.11860812345192345,0.018074236523749412
20260918,1,18023,Clinton County,IN,1,8.91068573582497e-05,1.0915590026385588e-05,8.830529804025157e-05,0.0008335794128210353,0.0001701248853148988
20260918,1,18025,Crawford County,IN,2,0.0243068189757263,0.002977585324526471,0.006486642530724363,0.023021868967910843,0.01000643497591281
20260918,1,18027,Daviess County,IN,1,0.0001086275286719577,1.3306872262314818e-05,0.00012992721365600863,0.002242888335350325,0.00024757431010986105
20260918,1,18029,Dearborn County,IN,0,9.079649499944134e-05,1.1122570637431565e-05,4.6783479455460633e-05,0.00038937040165203004,8.262424612054918e-05
20260918,1,18033,DeKalb County,IN,2,0.00044811398427221406,5.4893963073346215e-05,0.0002176134898619826,0.0016169959591631066,0.00037234017754715697
20260918,1,18035,Delaware County,IN,2,0.00015789146237504072,1.9341704140942483e-05,5.9602547839257265e-05,0.000429028539834776,0.000111381521333888
20260918,1,18037,Dubois County,IN,4,0.0005332289500466429,6.532054638071374e-05,0.0002167210548164262,0.0010559030066642325,0.00037210462928344924
20260918,1,18039,Elkhart County,IN,2,6.484140264851633e-05,7.943071824443249e-06,3.217955534660134e-05,0.00037053583322878937,6.2034979710211e-05
20260918,1,18041,Fayette County,IN,3,0.0004603033001757129,5.6387154271524836e-05,9.135177482290274e-05,0.0037670402930314304,0.00013294676093060338
20260918,1,18043,Floyd County,IN,4,0.00015334138909693255,1.8784320164374235e-05,7.412415930848311e-05,0.0005624021386369736,0.0001380933412851366
20260918,1,18045,Fountain County,IN,0,0.00031687691049898795,3.8817421536126024e-05,0.0001219946004816198,0.0007623574641804939,0.00021009170400818075
20260918,1,18047,Franklin County,IN,2,0.0014225991458431337,0.00017426839536578386,0.00016948709704085965,0.0012840375042087124,0.000168216958765026
20260918,1,18051,Gibson County,IN,4,5.680076240975154e-05,6.958093395194563e-06,3.1279350054702994e-05,0.0002731368894000909,5.594776138576909e-05
20260918,1,18059,Hancock County,IN,0,0.00016315424111560756,1.998639453666192e-05,3.1675041676181926e-05,0.00017344502164446702,4.5463874757549465e-05
20260918,1,18061,Harrison County,IN,4,0.0009539383749779856,0.00011685745093480322,0.0002874916685621058,0.002125264963126641,0.00047639110568585785
20260918,1,18065,Henry County,IN,0,0.0002981882345902385,3.652805873730422e-05,0.00010903636769132265,0.0007597051383597879,0.00018698018317152163
20260918,1,18067,Howard County,IN,0,0.00020987970008133587,2.5710263259963643e-05,8.409542040542503e-05,0.0004069024003133245,0.0001425479579881164
20260918,1,18069,Huntington County,IN,0,4.033081292804076e-05,4.9405245836849925e-06,1.7500584265545997e-05,0.00011406822845293666,3.0818650505281154e-05
20260918,1,18071,Jackson County,IN,3,0.0007714982307594878,9.450853326803723e-05,0.0005845806728207725,0.005029615245436837,0.0010760700204053234
20260918,1,18073,Jasper County,IN,4,0.00014966725179880474,1.8334238345353576e-05,0.00012163920942258707,0.0010744200561222724,0.0002283712373211093
20260918,1,18077,Jefferson County,IN,3,0.0008989328347270415,0.00011011927225406256,0.000367917687000287,0.0027222756358702,0.0006256502176811914
20260918,1,18083,Knox County,IN,1,0.0001380760541150152,1.691431662908936e-05,9.169871554285213e-05,0.0015668202607881483,0.00016671646611156828
20260918,1,18085,Kosciusko County,IN,4,6.396753203727915e-05,7.836022674566695e-06,5.8445832564969806e-05,0.0008762327515860445,0.00011772997471675406
20260918,1,18087,LaGrange County,IN,0,4.2138188754111274e-05,5.161928122378632e-06,4.78833127332365e-05,0.0012419973284589257,9.060469734409438e-05
20260918,1,18089,Lake County,IN,2,4.2822138733304546e-05,5.2457119948298065e-06,3.286470157291645e-05,0.0007892520507789577,6.094980804153817e-05
20260918,1,18091,LaPorte County,IN,4,0.00011543143813082973,1.4140351171026639e-05,4.289816468166213e-05,0.00028575021737016433,7.538164706876275e-05
20260918,1,18093,Lawrence County,IN,2,0.005001963362759243,0.0006127405119380072,0.002082438718537934,0.0103818426805758,0.003565090544412183
20260918,1,18095,Madison County,IN,4,0.00013361177154106468,1.636744201378042e-05,5.019988700972672e-05,0.00032511572343204057,9.554921391450926e-05
20260918,1,18097,Marion County,IN,4,2.5067435449861437e-05,3.070760842608026e-06,9.186091006310994e-06,6.535904052414007e-05,1.6257529949751214e-05
20260918,1,18099,Marshall County,IN,0,0.005864340942657475,0.0007183817654755407,0.0023739115969284284,0.01092827990738461,0.004205055631618277
20260918,1,18101,Martin County,IN,1,0.0007148632249652156,8.75707450582389e-05,0.00022386021434614867,0.002329528925879503,0.00037112933559392726
20260918,1,18103,Miami County,IN,1,0.00011001344013183795,1.3476646416150146e-05,0.0001403728875364471,0.002702352902596374,0.00027092250987955697
20260918,1,18105,Monroe County,IN,3,0.00029914752530283843,3.66455718495977e-05,0.000103930589228342,0.0007089662387504759,0.00017497513409228647
20260918,1,18107,Montgomery County,IN,3,5.311153692472499e-05,6.506163273278811e-06,-6.281743716844963e-07,4.160457281120013e-05,-6.91885272211651e-06
20260918,1,18109,Morgan County,IN,3,0.00018176734896052207,2.226650024766395e-05,0.00013885720003748922,0.0012804030229830537,0.0002550159157882185
20260918,1,18111,Newton County,IN,3,0.00025900353763090215,3.1727933359785507e-05,0.0001015442704062312,0.0009924227029460783,0.00018452470445884042
20260918,1,18113,Noble County,IN,2,5.289956883610207e-05,6.480197182422503e-06,2.4753913508119187e-05,0.00017496289225116485,4.1625885196826865e-05
20260918,1,18117,Orange County,IN,2,0.013307961744648952,0.0016302253137194962,0.005499421736890285,0.026252464090860284,0.009388358007549679
20260918,1,18121,Parke County,IN,4,0.006186446502003781,0.0007578396964954629,0.0037973504160851023,0.07666150248335085,0.006842183634973055
20260918,1,18123,Perry County,IN,2,0.000133414578836716,1.6343285907497705e-05,0.00011074561728754508,0.0010274514565551884,0.00020413774308050903
20260918,1,18125,Pike County,IN,3,0.0005090444119012148,6.23579404578988e-05,0.00020295885462606175,0.0012053678089368155,0.0003488040867212953
20260918,1,18127,Porter County,IN,3,4.5463191457592864e-05,5.569240953555126e-06,4.713753705295964e-05,0.0006640832804960985,9.170881365579977e-05
20260918,1,18129,Posey County,IN,1,0.0002003865609068341,2.454735371108717e-05,1.4143595642521232e-05,0.00022704182828292067,6.8946998971309794e-06
20260918,1,18131,Pulaski County,IN,0,0.010525703014447933,0.0012893986192698717,0.0049485644065668,0.04375840134552636,0.008616819048723304
20260918,1,18133,Putnam County,IN,2,0.00010032101085288487,1.2289323829478395e-05,3.314488447326778e-05,0.00024149089002276932,4.694461689395023e-05
20260918,1,18135,Randolph County,IN,0,7.116039839032549e-05,8.717148802814873e-06,5.773207096716789e-05,0.0014571615502006023,0.00011101367090570876
20260918,1,18137,Ripley County,IN,0,0.00043481035081278853,5.3264267974566586e-05,0.00011961835781344083,0.0020059964707550924,0.0001827587946459766
20260918,1,18139,Rush County,IN,1,0.0012434736172391811,0.00015232551811179972,0.0003162655836401019,0.0013491334666755187,0.0004821570483306679
20260918,1,18141,St. Joseph County,IN,1,3.84299565646073e-05,4.707669679164393e-06,2.123069825742271e-05,0.00041861831026828616,3.784924635950578e-05
20260918,1,18143,Scott County,IN,4,0.0003808193260341763,4.665036743918659e-05,0.00010570846954867313,0.0019677811914558477,0.0002022946473669606
20260918,1,18145,Shelby County,IN,3,0.00011381577228596788,1.3942432105031062e-05,3.808120615232404e-05,0.0002986136243535631,6.923947457607513e-05
20260918,1,18147,Spencer County,IN,3,0.0001719833417731373,2.1067959367209315e-05,7.64035134026376e-05,0.000516300920806228,0.00013429130723293417
20260918,1,18149,Starke County,IN,1,0.00023800194445675228,2.9155238195952154e-05,0.00010466458080965399,0.001649998791697279,0.00018179679254270298
20260918,1,18151,Steuben County,IN,4,0.0012039871119994606,0.0001474884212199339,0.0010250239279134016,0.01516045451469023,0.0018942945555087385
20260918,1,18153,Sullivan County,IN,4,0.00012685172444465922,1.553933624447075e-05,8.145309982453105e-05,0.0007639889353227287,0.00015133665407752973
20260918,1,18155,Switzerland County,IN,0,0.0008999463434412225,0.00011024342707154976,0.00033928041017133187,0.0016602693276371945,0.0005710105035481563
20260918,1,18157,Tippecanoe County,IN,3,1.333404686984656e-05,1.6334207415562032e-06,1.2356747200442563e-05,0.00020986032017945614,2.422837353503511e-05
20260918,1,18159,Tipton County,IN,1,0.002189766557144249,0.00026824640325017054,0.0005856218572016461,0.002288921125224177,0.0009033292325305899
20260918,1,18161,Union County,IN,2,0.0003178908097569578,3.894162419522733e-05,0.0002034384688362795,0.0012737062969901411,0.0003706213199998454
20260918,1,18163,Vanderburgh County,IN,2,4.7434875193175995e-05,5.81077221116406e-06,1.3795560374175239e-05,6.137387031239464e-05,2.187895996732724e-05
20260918,1,18165,Vermillion County,IN,3,0.012766648691694957,0.0015639144647326322,0.005574599709708179,0.027143575923890814,0.009595337011896781
20260918,1,18167,Vigo County,IN,1,0.00012555754837676925,1.538079967615423e-05,3.7777131866895646e-05,0.00024127667803340263,6.312765394356136e-05
20260918,1,18169,Wabash County,IN,4,0.00010260317298301887,1.2568888690419811e-05,4.766615132200645e-05,0.0002383928127716797,8.46628659601485e-05
20260918,1,18171,Warren County,IN,0,0.0010741639708406552,0.0001315850864279802,0.00026501815912505846,0.002020008201837977,0.000407346378350729
20260918,1,18173,Warrick County,IN,1,0.00014160218871690577,1.734626811782095e-05,3.512474258483116e-05,0.00037123086907042967,5.613257973394757e-05
20260918,1,18175,Washington County,IN,1,0.0005051279174029141,6.187816988185696e-05,0.00016400410433265846,0.001499825072100339,0.0002665469569277455
20260918,1,18177,Wayne County,IN,3,7.190207253159727e-05,8.808003885120664e-06,3.8318036544642077e-05,0.00028483026512699807,7.09970097000889e-05
20260918,1,18179,Wells County,IN,0,0.001055935684221452,0.00012935212131712784,0.00043659477261023425,0.00301486982541966,0.0007450158918503179
20260918,1,18181,White County,IN,3,8.092089683985392e-05,9.912809862882103e-06,4.92728110104345e-05,0.0004318496699359472,9.41149086559492e-05
20260918,1,18183,Whitley County,IN,2,0.0005542462570554173,6.789516648928862e-05,0.0002191931264194002,0.0010346565440298942,0.00037041488599973143
20260918,1,39017,Butler County,OH,2,2.2928832028325802e-05,2.808781923469911e-06,6.925589518267277e-06,0.00010503936116113444,1.2362535521510096e-05
20260918,1,39023,Clark County,OH,4,3.092175050467047e-05,3.787914436822132e-06,1.0744157949857348e-05,0.001056665416916924,1.869196279367697e-05
20260918,1,39025,Clermont County,OH,3,0.00029176187842828863,3.574083010746536e-05,0.00011207221825670953,0.0005028263288027411,0.00019018398501389482
20260918,1,39027,Clinton County,OH,1,5.2322064519729936e-05,6.409452903666916e-06,2.452789065217939e-05,0.0002523466023870432,4.656831947146974e-05
20260918,1,39029,Columbiana County,OH,0,0.0004225460743772819,5.1761894111217025e-05,0.00015270728265634413,0.008856622341803275,0.00024943155952565513
20260918,1,39031,Coshocton County,OH,4,0.00012919475818661599,1.5826357877860458e-05,0.00014945403935832306,0.013248178479419536,0.00028368749206798263
20260918,1,39033,Crawford County,OH,3,0.0002924359486325271,3.582340370748457e-05,9.102215277917691e-05,0.005357432483094333,0.00015202301128678088
20260918,1,39035,Cuyahoga County,OH,1,0.0003204038716060515,3.9249474271741295e-05,0.0001514172662054671,0.004303944059827677,0.00026411646303632164
20260918,1,39037,Darke County,OH,2,5.272280451425841e-05,6.458543552996654e-06,3.549851679237707e-05,0.0003989134147843243,6.87969067747598e-05
20260918,1,39039,Defiance County,OH,3,0.00018833281546439887,2.307076989438886e-05,7.281252190268527e-05,0.01086618527929542,0.00012308252765522512
20260918,1,39045,Fairfield County,OH,2,7.401735834759667e-05,9.067126397580594e-06,2.778563746521131e-05,0.0018495392062946635,5.344458589416547e-05
20260918,1,39049,Franklin County,OH,2,2.6704365099599052e-05,3.271284724700883e-06,-8.311540775390177e-06,0.003917448646448313,-2.136003667909918e-05
20260918,1,39051,Fulton County,OH,2,2.8475616784787074e-05,3.4882630561364163e-06,2.8766192463050995e-05,0.0011904079503779713,5.4391181727953827e-05
20260918,1,39053,Gallia County,OH,2,0.0005486449124539705,6.720900177561136e-05,0.00017165800933110267,0.001011641417055862,0.00029299639649835825
20260918,1,39055,Geauga County,OH,1,0.0046536358618106104,0.0005700703930717998,0.0025460133418949127,0.022824492789879167,0.0045236211644716405
20260918,1,39059,Guernsey County,OH,2,0.00010135674217019638,1.2416200915849056e-05,-0.00028270716125418296,0.05397958623073059,-0.00057736311244827
20260918,1,39061,Hamilton County,OH,0,5.638879543438605e-05,6.9076274407122905e-06,3.454532418824641e-05,0.0002638097914686548,6.417507006133712e-05
20260918,1,39063,Hancock County,OH,0,3.096034746811099e-05,3.7926425648435954e-06,3.177640885921539e-05,0.00044942334178413947,6.0077684982170514e-05
20260918,1,39065,Hardin County,OH,2,0.00012167182432600061,1.4904798479935074e-05,9.291451947157102e-05,0.001383730002611161,0.00017287669440541628
20260918,1,39069,Henry County,OH,4,0.0004135368120780266,5.065825947955825e-05,0.00015192665140863773,0.0011601296503364793,0.00025163597692022625
20260918,1,39073,Hocking County,OH,4,8.174441907132743e-05,1.0013691336237608e-05,2.605561206969832e-05,0.0007381336983768845,4.240083502575965e-05
20260918,1,39075,Holmes County,OH,2,0.0002635432209934614,3.228404457169902e-05,-0.0003041517516812858,0.045089226845289786,-0.000639605772652425
20260918,1,39077,Huron County,OH,1,0.00014820192662494858,1.8154736011556202e-05,6.991760620354445e-05,0.002397410986301499,0.0001231738217750914
20260918,1,39081,Jefferson County,OH,0,0.00020133051146805763,2.466298765483706e-05,-8.973896781610903e-05,0.018902117248815856,-0.00020159135669550846
20260918,1,39085,Lake County,OH,3,0.00010115106008752441,1.2391004860721738e-05,4.503308002713656e-05,0.0011381968502501847,6.748219010877034e-05
20260918,1,39087,Lawrence County,OH,4,0.000772928488935413,9.468373989458809e-05,0.000375679236221841,0.0020189078856026076,0.000660789407833438
20260918,1,39089,Licking County,OH,3,0.0014650474662689812,0.00017946831461795017,0.002035883422541175,0.06310553915945943,0.003890975974609247
20260918,1,39091,Logan County,OH,4,0.00136453858745304,0.00016715597696299745,0.0009960937333438305,0.010375687606716772,0.0018286029392681287
20260918,1,39093,Lorain County,OH,4,4.9563723088311524e-05,6.071556078318161e-06,1.3890346889668922e-05,0.0006096774967780931,2.1362827270855453e-05
20260918,1,39095,Lucas County,OH,3,2.738049003581377e-05,3.3541100293871864e-06,7.22225193360187e-06,0.00041577413956785835,1.1365379618526749e-05
20260918,1,39097,Madison County,OH,0,0.0026492328934627596,0.000324531029449188,-0.0005076478520212053,0.010060902101716585,-0.001339211256696912
20260918,1,39099,Mahoning County,OH,0,0.00029442050116092086,3.60665113922128e-05,9.985150080239046e-05,0.0005912534135997901,0.00016380352232068173
20260918,1,39101,Marion County,OH,0,0.000679500583386119,8.323882146479955e-05,0.0002942258973090688,0.008220261903195521,0.0004996005394400924
20260918,1,39103,Medina County,OH,3,0.000616470025992046,7.551757818402563e-05,0.00020730054234165585,0.007585565419805555,0.00034414580643394715
20260918,1,39105,Meigs County,OH,1,0.0004903155839693708,6.006365903624792e-05,0.00020621905962770192,0.001823360065326159,0.00033901669429725964
20260918,1,39107,Mercer County,OH,2,0.003979660202609783,0.0004875083748196984,-0.001926121000589998,0.05075764691962824,-0.004339558337792959
20260918,1,39109,Miami County,OH,1,2.41163996440876e-05,2.9542589564007305e-06,2.6737772701967164e-05,0.0005517045189222365,5.167382744511814e-05
20260918,1,39111,Monroe County,OH,3,0.0004330745217717753,5.305162891704246e-05,0.0003679361392883074,0.05503165106337756,0.0006873033914306516
20260918,1,39113,Montgomery County,OH,4,6.427475433849769e-05,7.873657406465966e-06,2.74562513673634e-05,0.0003093967070180933,4.870275866719456e-05
20260918,1,39115,Morgan County,OH,2,0.12352505468286891,0.01513181919865144,0.03949665895685925,0.14362941587842395,0.06416501132312387
20260918,1,39117,Morrow County,OH,1,0.005145634155700209,0.0006303401840732754,0.0016892794067940003,0.03908657439887428,0.0027482186295147274
